[2025-12-30 21:13:14] [INFO    ] discord.client: logging in using static token
[2025-12-30 21:13:30] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'CHANNEL_DELETE', 's': 175, 'op': 0, 'd': {'version': 1767125611192, 'type': 0, 'topic': None, 'rate_limit_per_user': 0, 'position': 31, 'permission_overwrites': [{'type': 0, 'id': '1454591243609968734', 'deny': '1024', 'allow': '0'}], 'parent_id': '1454958681006411962', 'nsfw': False, 'name': 'house-2', 'last_message_id': None, 'id': '1454958683497693367', 'guild_id': '1454591243609968734', 'flags': 0}}
[2025-12-30 21:13:30] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-30 21:13:30] [DEBUG   ] discord.client: Dispatching event guild_channel_delete
[2025-12-30 21:13:30] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'GUILD_AUDIT_LOG_ENTRY_CREATE', 's': 176, 'op': 0, 'd': {'user_id': '1454589207275245750', 'target_id': '1454958683497693367', 'id': '1455655060557271132', 'changes': [{'old_value': 'house-2', 'key': 'name'}, {'old_value': 0, 'key': 'type'}, {'old_value': [{'type': 0, 'id': '1454591243609968734', 'deny': '1024', 'allow': '0'}], 'key': 'permission_overwrites'}, {'old_value': False, 'key': 'nsfw'}, {'old_value': 0, 'key': 'rate_limit_per_user'}, {'old_value': 0, 'key': 'flags'}], 'action_type': 12, 'guild_id': '1454591243609968734'}}
[2025-12-30 21:13:30] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-30 21:13:30] [DEBUG   ] discord.client: Dispatching event audit_log_entry_create
[2025-12-30 21:13:30] [DEBUG   ] discord.http: DELETE https://discord.com/api/v10/channels/1454958683497693367 with None has returned 200
[2025-12-30 21:13:30] [DEBUG   ] discord.http: DELETE https://discord.com/api/v10/channels/1454958683497693367 has received {'id': '1454958683497693367', 'type': 0, 'last_message_id': None, 'flags': 0, 'guild_id': '1454591243609968734', 'name': 'house-2', 'parent_id': '1454958681006411962', 'rate_limit_per_user': 0, 'topic': None, 'position': 31, 'permission_overwrites': [{'id': '1454591243609968734', 'type': 0, 'allow': '0', 'deny': '1024'}], 'nsfw': False}
[2025-12-30 21:13:30] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'CHANNEL_DELETE', 's': 177, 'op': 0, 'd': {'version': 1767125611443, 'type': 0, 'topic': None, 'rate_limit_per_user': 0, 'position': 32, 'permission_overwrites': [{'type': 0, 'id': '1454591243609968734', 'deny': '1024', 'allow': '0'}], 'parent_id': '1454958681006411962', 'nsfw': False, 'name': 'house-3', 'last_message_id': None, 'id': '1454958684903051285', 'guild_id': '1454591243609968734', 'flags': 0}}
[2025-12-30 21:13:30] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-30 21:13:30] [DEBUG   ] discord.client: Dispatching event guild_channel_delete
[2025-12-30 21:13:30] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'GUILD_AUDIT_LOG_ENTRY_CREATE', 's': 178, 'op': 0, 'd': {'user_id': '1454589207275245750', 'target_id': '1454958684903051285', 'id': '1455655061626683403', 'changes': [{'old_value': 'house-3', 'key': 'name'}, {'old_value': 0, 'key': 'type'}, {'old_value': [{'type': 0, 'id': '1454591243609968734', 'deny': '1024', 'allow': '0'}], 'key': 'permission_overwrites'}, {'old_value': False, 'key': 'nsfw'}, {'old_value': 0, 'key': 'rate_limit_per_user'}, {'old_value': 0, 'key': 'flags'}], 'action_type': 12, 'guild_id': '1454591243609968734'}}
[2025-12-30 21:13:30] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-30 21:13:30] [DEBUG   ] discord.client: Dispatching event audit_log_entry_create
[2025-12-30 21:13:30] [DEBUG   ] discord.http: DELETE https://discord.com/api/v10/channels/1454958684903051285 with None has returned 200
[2025-12-30 21:13:30] [DEBUG   ] discord.http: DELETE https://discord.com/api/v10/channels/1454958684903051285 has received {'id': '1454958684903051285', 'type': 0, 'last_message_id': None, 'flags': 0, 'guild_id': '1454591243609968734', 'name': 'house-3', 'parent_id': '1454958681006411962', 'rate_limit_per_user': 0, 'topic': None, 'position': 32, 'permission_overwrites': [{'id': '1454591243609968734', 'type': 0, 'allow': '0', 'deny': '1024'}], 'nsfw': False}
[2025-12-30 21:13:31] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'CHANNEL_DELETE', 's': 179, 'op': 0, 'd': {'version': 1767125611693, 'type': 4, 'position': 7, 'permission_overwrites': [{'type': 0, 'id': '1454591243609968734', 'deny': '1024', 'allow': '0'}], 'parent_id': None, 'name': 'HOUSES', 'id': '1454958681006411962', 'guild_id': '1454591243609968734', 'flags': 0}}
[2025-12-30 21:13:31] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-30 21:13:31] [DEBUG   ] discord.client: Dispatching event guild_channel_delete
[2025-12-30 21:13:31] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'GUILD_AUDIT_LOG_ENTRY_CREATE', 's': 180, 'op': 0, 'd': {'user_id': '1454589207275245750', 'target_id': '1454958681006411962', 'id': '1455655062654292050', 'changes': [{'old_value': 'HOUSES', 'key': 'name'}, {'old_value': 4, 'key': 'type'}, {'old_value': [{'type': 0, 'id': '1454591243609968734', 'deny': '1024', 'allow': '0'}], 'key': 'permission_overwrites'}, {'old_value': 0, 'key': 'flags'}], 'action_type': 12, 'guild_id': '1454591243609968734'}}
[2025-12-30 21:13:31] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-30 21:13:31] [DEBUG   ] discord.client: Dispatching event audit_log_entry_create
[2025-12-30 21:13:31] [DEBUG   ] discord.http: DELETE https://discord.com/api/v10/channels/1454958681006411962 with None has returned 200
[2025-12-30 21:13:31] [DEBUG   ] discord.http: DELETE https://discord.com/api/v10/channels/1454958681006411962 has received {'id': '1454958681006411962', 'type': 4, 'flags': 0, 'guild_id': '1454591243609968734', 'name': 'HOUSES', 'parent_id': None, 'position': 7, 'permission_overwrites': [{'id': '1454591243609968734', 'type': 0, 'allow': '0', 'deny': '1024'}]}
[2025-12-30 21:13:31] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'CHANNEL_DELETE', 's': 181, 'op': 0, 'd': {'version': 1767125612025, 'type': 0, 'topic': None, 'rate_limit_per_user': 0, 'position': 33, 'permission_overwrites': [{'type': 0, 'id': '1454591243609968734', 'deny': '1024', 'allow': '0'}], 'parent_id': '1454958686400413917', 'nsfw': False, 'name': '1', 'last_message_id': '1454974432987582556', 'id': '1454958687730008197', 'guild_id': '1454591243609968734', 'flags': 0}}
[2025-12-30 21:13:31] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-30 21:13:31] [DEBUG   ] discord.client: Dispatching event guild_channel_delete
[2025-12-30 21:13:31] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'GUILD_AUDIT_LOG_ENTRY_CREATE', 's': 182, 'op': 0, 'd': {'user_id': '1454589207275245750', 'target_id': '1454958687730008197', 'id': '1455655064063578214', 'changes': [{'old_value': '1', 'key': 'name'}, {'old_value': 0, 'key': 'type'}, {'old_value': [{'type': 0, 'id': '1454591243609968734', 'deny': '1024', 'allow': '0'}], 'key': 'permission_overwrites'}, {'old_value': False, 'key': 'nsfw'}, {'old_value': 0, 'key': 'rate_limit_per_user'}, {'old_value': 0, 'key': 'flags'}], 'action_type': 12, 'guild_id': '1454591243609968734'}}
[2025-12-30 21:13:31] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-30 21:13:31] [DEBUG   ] discord.client: Dispatching event audit_log_entry_create
[2025-12-30 21:13:31] [DEBUG   ] discord.http: DELETE https://discord.com/api/v10/channels/1454958687730008197 with None has returned 200
[2025-12-30 21:13:31] [DEBUG   ] discord.http: DELETE https://discord.com/api/v10/channels/1454958687730008197 has received {'id': '1454958687730008197', 'type': 0, 'last_message_id': '1454974432987582556', 'flags': 0, 'guild_id': '1454591243609968734', 'name': '1', 'parent_id': '1454958686400413917', 'rate_limit_per_user': 0, 'topic': None, 'position': 33, 'permission_overwrites': [{'id': '1454591243609968734', 'type': 0, 'allow': '0', 'deny': '1024'}], 'nsfw': False}
[2025-12-30 21:13:31] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'CHANNEL_DELETE', 's': 183, 'op': 0, 'd': {'version': 1767125612392, 'type': 0, 'topic': None, 'rate_limit_per_user': 0, 'position': 34, 'permission_overwrites': [{'type': 0, 'id': '1454591243609968734', 'deny': '1024', 'allow': '0'}], 'parent_id': '1454958686400413917', 'nsfw': False, 'name': '2', 'last_message_id': None, 'id': '1454958688849629235', 'guild_id': '1454591243609968734', 'flags': 0}}
[2025-12-30 21:13:31] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-30 21:13:31] [DEBUG   ] discord.client: Dispatching event guild_channel_delete
[2025-12-30 21:13:31] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'GUILD_AUDIT_LOG_ENTRY_CREATE', 's': 184, 'op': 0, 'd': {'user_id': '1454589207275245750', 'target_id': '1454958688849629235', 'id': '1455655065577721877', 'changes': [{'old_value': '2', 'key': 'name'}, {'old_value': 0, 'key': 'type'}, {'old_value': [{'type': 0, 'id': '1454591243609968734', 'deny': '1024', 'allow': '0'}], 'key': 'permission_overwrites'}, {'old_value': False, 'key': 'nsfw'}, {'old_value': 0, 'key': 'rate_limit_per_user'}, {'old_value': 0, 'key': 'flags'}], 'action_type': 12, 'guild_id': '1454591243609968734'}}
[2025-12-30 21:13:31] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-30 21:13:31] [DEBUG   ] discord.client: Dispatching event audit_log_entry_create
[2025-12-30 21:13:31] [DEBUG   ] discord.http: DELETE https://discord.com/api/v10/channels/1454958688849629235 with None has returned 200
[2025-12-30 21:13:31] [DEBUG   ] discord.http: DELETE https://discord.com/api/v10/channels/1454958688849629235 has received {'id': '1454958688849629235', 'type': 0, 'last_message_id': None, 'flags': 0, 'guild_id': '1454591243609968734', 'name': '2', 'parent_id': '1454958686400413917', 'rate_limit_per_user': 0, 'topic': None, 'position': 34, 'permission_overwrites': [{'id': '1454591243609968734', 'type': 0, 'allow': '0', 'deny': '1024'}], 'nsfw': False}
[2025-12-30 21:13:32] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'CHANNEL_DELETE', 's': 185, 'op': 0, 'd': {'version': 1767125612710, 'type': 0, 'topic': None, 'rate_limit_per_user': 0, 'position': 35, 'permission_overwrites': [{'type': 0, 'id': '1454591243609968734', 'deny': '1024', 'allow': '0'}], 'parent_id': '1454958686400413917', 'nsfw': False, 'name': '3', 'last_message_id': None, 'id': '1454958689994670224', 'guild_id': '1454591243609968734', 'flags': 0}}
[2025-12-30 21:13:32] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-30 21:13:32] [DEBUG   ] discord.client: Dispatching event guild_channel_delete
[2025-12-30 21:13:32] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'GUILD_AUDIT_LOG_ENTRY_CREATE', 's': 186, 'op': 0, 'd': {'user_id': '1454589207275245750', 'target_id': '1454958689994670224', 'id': '1455655066882019462', 'changes': [{'old_value': '3', 'key': 'name'}, {'old_value': 0, 'key': 'type'}, {'old_value': [{'type': 0, 'id': '1454591243609968734', 'deny': '1024', 'allow': '0'}], 'key': 'permission_overwrites'}, {'old_value': False, 'key': 'nsfw'}, {'old_value': 0, 'key': 'rate_limit_per_user'}, {'old_value': 0, 'key': 'flags'}], 'action_type': 12, 'guild_id': '1454591243609968734'}}
[2025-12-30 21:13:32] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-30 21:13:32] [DEBUG   ] discord.client: Dispatching event audit_log_entry_create
[2025-12-30 21:13:32] [DEBUG   ] discord.http: DELETE https://discord.com/api/v10/channels/1454958689994670224 with None has returned 200
[2025-12-30 21:13:32] [DEBUG   ] discord.http: DELETE https://discord.com/api/v10/channels/1454958689994670224 has received {'id': '1454958689994670224', 'type': 0, 'last_message_id': None, 'flags': 0, 'guild_id': '1454591243609968734', 'name': '3', 'parent_id': '1454958686400413917', 'rate_limit_per_user': 0, 'topic': None, 'position': 35, 'permission_overwrites': [{'id': '1454591243609968734', 'type': 0, 'allow': '0', 'deny': '1024'}], 'nsfw': False}
[2025-12-30 21:13:32] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'CHANNEL_DELETE', 's': 187, 'op': 0, 'd': {'version': 1767125613032, 'type': 4, 'position': 8, 'permission_overwrites': [{'type': 0, 'id': '1454591243609968734', 'deny': '1024', 'allow': '0'}], 'parent_id': None, 'name': 'ROLES', 'id': '1454958686400413917', 'guild_id': '1454591243609968734', 'flags': 0}}
[2025-12-30 21:13:32] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-30 21:13:32] [DEBUG   ] discord.client: Dispatching event guild_channel_delete
[2025-12-30 21:13:32] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'GUILD_AUDIT_LOG_ENTRY_CREATE', 's': 188, 'op': 0, 'd': {'user_id': '1454589207275245750', 'target_id': '1454958686400413917', 'id': '1455655068282916948', 'changes': [{'old_value': 'ROLES', 'key': 'name'}, {'old_value': 4, 'key': 'type'}, {'old_value': [{'type': 0, 'id': '1454591243609968734', 'deny': '1024', 'allow': '0'}], 'key': 'permission_overwrites'}, {'old_value': 0, 'key': 'flags'}], 'action_type': 12, 'guild_id': '1454591243609968734'}}
[2025-12-30 21:13:32] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-30 21:13:32] [DEBUG   ] discord.client: Dispatching event audit_log_entry_create
[2025-12-30 21:13:32] [DEBUG   ] discord.http: DELETE https://discord.com/api/v10/channels/1454958686400413917 with None has returned 200
[2025-12-30 21:13:32] [DEBUG   ] discord.http: DELETE https://discord.com/api/v10/channels/1454958686400413917 has received {'id': '1454958686400413917', 'type': 4, 'flags': 0, 'guild_id': '1454591243609968734', 'name': 'ROLES', 'parent_id': None, 'position': 8, 'permission_overwrites': [{'id': '1454591243609968734', 'type': 0, 'allow': '0', 'deny': '1024'}]}
[2025-12-30 21:13:32] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'CHANNEL_DELETE', 's': 189, 'op': 0, 'd': {'version': 1767125613272, 'type': 4, 'position': 9, 'permission_overwrites': [{'type': 0, 'id': '1454591243609968734', 'deny': '1024', 'allow': '0'}], 'parent_id': None, 'name': 'ALTS', 'id': '1454958691332653245', 'guild_id': '1454591243609968734', 'flags': 0}}
[2025-12-30 21:13:32] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-30 21:13:32] [DEBUG   ] discord.client: Dispatching event guild_channel_delete
[2025-12-30 21:13:32] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'GUILD_AUDIT_LOG_ENTRY_CREATE', 's': 190, 'op': 0, 'd': {'user_id': '1454589207275245750', 'target_id': '1454958691332653245', 'id': '1455655069121904946', 'changes': [{'old_value': 'ALTS', 'key': 'name'}, {'old_value': 4, 'key': 'type'}, {'old_value': [{'type': 0, 'id': '1454591243609968734', 'deny': '1024', 'allow': '0'}], 'key': 'permission_overwrites'}, {'old_value': 0, 'key': 'flags'}], 'action_type': 12, 'guild_id': '1454591243609968734'}}
[2025-12-30 21:13:32] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-30 21:13:32] [DEBUG   ] discord.client: Dispatching event audit_log_entry_create
[2025-12-30 21:13:32] [DEBUG   ] discord.http: DELETE https://discord.com/api/v10/channels/1454958691332653245 with None has returned 200
[2025-12-30 21:13:32] [DEBUG   ] discord.http: DELETE https://discord.com/api/v10/channels/1454958691332653245 has received {'id': '1454958691332653245', 'type': 4, 'flags': 0, 'guild_id': '1454591243609968734', 'name': 'ALTS', 'parent_id': None, 'position': 9, 'permission_overwrites': [{'id': '1454591243609968734', 'type': 0, 'allow': '0', 'deny': '1024'}]}
[2025-12-30 21:13:33] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'CHANNEL_DELETE', 's': 191, 'op': 0, 'd': {'version': 1767125613653, 'type': 4, 'position': 10, 'permission_overwrites': [{'type': 0, 'id': '1454591243609968734', 'deny': '1024', 'allow': '0'}], 'parent_id': None, 'name': 'DEAD RC', 'id': '1454958693014835264', 'guild_id': '1454591243609968734', 'flags': 0}}
[2025-12-30 21:13:33] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-30 21:13:33] [DEBUG   ] discord.client: Dispatching event guild_channel_delete
[2025-12-30 21:13:33] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'GUILD_AUDIT_LOG_ENTRY_CREATE', 's': 192, 'op': 0, 'd': {'user_id': '1454589207275245750', 'target_id': '1454958693014835264', 'id': '1455655070522802321', 'changes': [{'old_value': 'DEAD RC', 'key': 'name'}, {'old_value': 4, 'key': 'type'}, {'old_value': [{'type': 0, 'id': '1454591243609968734', 'deny': '1024', 'allow': '0'}], 'key': 'permission_overwrites'}, {'old_value': 0, 'key': 'flags'}], 'action_type': 12, 'guild_id': '1454591243609968734'}}
[2025-12-30 21:13:33] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-30 21:13:33] [DEBUG   ] discord.client: Dispatching event audit_log_entry_create
[2025-12-30 21:13:33] [DEBUG   ] discord.http: DELETE https://discord.com/api/v10/channels/1454958693014835264 with None has returned 200
[2025-12-30 21:13:33] [DEBUG   ] discord.http: DELETE https://discord.com/api/v10/channels/1454958693014835264 has received {'id': '1454958693014835264', 'type': 4, 'flags': 0, 'guild_id': '1454591243609968734', 'name': 'DEAD RC', 'parent_id': None, 'position': 10, 'permission_overwrites': [{'id': '1454591243609968734', 'type': 0, 'allow': '0', 'deny': '1024'}]}
[2025-12-30 21:13:33] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'CHANNEL_DELETE', 's': 193, 'op': 0, 'd': {'version': 1767125613903, 'type': 4, 'position': 11, 'permission_overwrites': [{'type': 0, 'id': '1454591243609968734', 'deny': '1024', 'allow': '0'}], 'parent_id': None, 'name': 'INACCESSIBLE HOUSES', 'id': '1454958694944084133', 'guild_id': '1454591243609968734', 'flags': 0}}
